x,muTest,muModel,p3sigmaModel,m3sigmaModel
2463.0,-0.067567,0.10111458,0.1868898,0.015339352
2464.0,-0.074458,0.0752737,0.15656456,-0.006017171
2465.0,-0.08083,0.044152893,0.12086018,-0.032554395
2466.0,-0.086844,0.0046413387,0.082313046,-0.07303037
2467.0,-0.092406,-0.015593681,0.06252032,-0.09370767
2468.0,-0.097446,-0.020802684,0.060439385,-0.102044754
2469.0,-0.10189,-0.013439655,0.0665116,-0.09339091
2470.0,-0.10582,-0.0013477739,0.07554635,-0.07824189
2471.0,-0.10936,0.018656911,0.09020274,-0.052888922
2472.0,-0.11256,0.02830644,0.10038102,-0.043768138
2473.0,-0.11542,0.02498252,0.096915014,-0.046949975
2474.0,-0.11779,0.019323,0.094383895,-0.055737898
2475.0,-0.11964,0.01146218,0.08606532,-0.06314096
2476.0,-0.12105,-0.0116097145,0.06473692,-0.087956354
2477.0,-0.12197,-0.053659152,0.02662215,-0.13394046
2478.0,-0.12234,-0.06250374,0.022817798,-0.14782527
2479.0,-0.12193,-0.045658413,0.043790843,-0.13510767
2480.0,-0.12056,-0.024866441,0.061543398,-0.11127628
2481.0,-0.11849,0.06084845,0.13250808,-0.010811184
2482.0,-0.11627,0.08644311,0.1704319,0.0024543256
2483.0,-0.11437,0.08923282,0.19684955,-0.018383913
2484.0,-0.11292,0.08432081,0.20034738,-0.031705752
2485.0,-0.11152,0.06366798,0.17366423,-0.04632826
2486.0,-0.10994,0.037208613,0.14327818,-0.06886095
2487.0,-0.10851,0.009720892,0.11539293,-0.09595115
2488.0,-0.10753,-0.024323253,0.07449824,-0.12314475
2489.0,-0.10722,-0.07294751,0.022166379,-0.1680614
2490.0,-0.10773,-0.11625817,-0.022602297,-0.20991403
2491.0,-0.10908,-0.13832808,-0.049918942,-0.2267372
2492.0,-0.11133,-0.11463509,-0.026753612,-0.20251656
2493.0,-0.11441,-0.13323629,-0.049024865,-0.21744771
2494.0,-0.11823,-0.12256326,-0.036590092,-0.20853642
2495.0,-0.12262,-0.09458076,-0.0049510673,-0.18421045
2496.0,-0.12732,-0.08208859,0.0059140995,-0.17009127
2497.0,-0.13216,-0.045519006,0.03465179,-0.1256898
2498.0,-0.13711,-0.020288635,0.057673033,-0.0982503
2499.0,-0.14208,-0.03484184,0.045840655,-0.11552434
2500.0,-0.14675,-0.03817764,0.042787,-0.11914228
2501.0,-0.15079,-0.019783614,0.060567312,-0.100134544
2502.0,-0.15398,0.024625495,0.09997444,-0.05072345
2503.0,-0.15646,0.058947954,0.13548811,-0.017592203
2504.0,-0.15854,0.0627436,0.14872167,-0.023234472
2505.0,-0.16028,0.04987062,0.14338435,-0.043643106
2506.0,-0.16154,0.022899188,0.114176676,-0.0683783
2507.0,-0.1621,0.015742095,0.112558775,-0.08107459
2508.0,-0.16212,0.01947941,0.13304536,-0.09408654
2509.0,-0.16198,0.00872113,0.123036966,-0.10559471
2510.0,-0.16192,-0.031461697,0.0801779,-0.1431013
2511.0,-0.16196,-0.09192788,0.002696611,-0.18655238
2512.0,-0.162,-0.08379946,0.011390649,-0.17898956
2513.0,-0.16193,-0.074236065,0.02661743,-0.17508957
2514.0,-0.16148,-0.03074707,0.061638877,-0.12313302
2515.0,-0.16101,0.008997014,0.09172449,-0.07373046
2516.0,-0.16094,0.0019377944,0.090048015,-0.08617243
2517.0,-0.16068,0.0012895135,0.08654708,-0.08396804
2518.0,-0.15924,-0.028112475,0.055919956,-0.1121449
2519.0,-0.15611,-0.012871932,0.091466025,-0.1172099
2520.0,-0.15171,0.051500276,0.14928669,-0.046286136
2521.0,-0.1467,0.036857862,0.121437624,-0.047721896
2522.0,-0.14138,0.074757785,0.15976092,-0.01024536
2523.0,-0.13565,0.07080919,0.16312727,-0.021508887
2524.0,-0.12876,0.036989756,0.12455148,-0.05057197
2525.0,-0.12014,0.06852498,0.15145609,-0.01440613
2526.0,-0.11041,0.113307774,0.20455262,0.022062927
2527.0,-0.10059,0.111054644,0.20613076,0.01597853
2528.0,-0.09129,0.030245848,0.123964615,-0.06347292
2529.0,-0.082163,-0.032139637,0.061929055,-0.12620834
2530.0,-0.072407,-0.10951088,-0.0041854307,-0.21483633
2531.0,-0.061734,-0.12385106,0.0014425963,-0.24914472
2532.0,-0.050852,-0.043885026,0.06602259,-0.15379263
2533.0,-0.040999,-0.0009787322,0.09176692,-0.093724385
2534.0,-0.032866,0.03209565,0.12383751,-0.05964621
2535.0,-0.026147,0.003988179,0.10692008,-0.098943725
2536.0,-0.019672,-0.07971695,0.026861273,-0.18629518
2537.0,-0.012297,-0.12498699,-0.014163323,-0.23581067
2538.0,-0.0040255,-0.11959684,0.0053028017,-0.24449648
2539.0,0.0041422,-0.04291512,0.06658144,-0.15241168
2540.0,0.011441,0.046524733,0.13004321,-0.036993742
2541.0,0.01777,0.09098248,0.1711402,0.010824762
2542.0,0.023434,0.08456696,0.16716994,0.001963973
2543.0,0.029076,0.10180576,0.1806201,0.022991419
2544.0,0.034874,0.1473358,0.2291316,0.06554
2545.0,0.04007,0.16962738,0.2638118,0.07544297
2546.0,0.044047,0.1647156,0.2669879,0.06244331
2547.0,0.046633,0.10247253,0.19562343,0.009321637
2548.0,0.048286,-0.002141074,0.10035148,-0.10463363
2549.0,0.049597,-0.058119006,0.05349066,-0.16972867
2550.0,0.050564,-0.03187308,0.07224831,-0.13599446
2551.0,0.050548,0.09179096,0.16998026,0.013601668
2552.0,0.048636,0.13064817,0.22478478,0.036511555
2553.0,0.044541,0.13306774,0.22467825,0.041457236
2554.0,0.03875,0.086376354,0.1807431,-0.0079903975
2555.0,0.032101,0.01500213,0.1082688,-0.078264534
2556.0,0.024821,0.011160012,0.10072376,-0.07840374
2557.0,0.016747,0.033018462,0.11697023,-0.05093331
2558.0,0.0076693,0.064198695,0.15799141,-0.029594019
2559.0,-0.0028271,0.038458068,0.13062175,-0.053705614
2560.0,-0.014342,-0.05857041,0.035984654,-0.15312548
2561.0,-0.026172,-0.082755834,0.012116402,-0.17762807
2562.0,-0.037656,-0.15179011,-0.045813456,-0.25776678
2563.0,-0.047927,-0.1579902,-0.050641112,-0.2653393
2564.0,-0.057088,-0.10504499,0.030271456,-0.24036144
2565.0,-0.065804,-0.01437868,0.0869284,-0.11568576
2566.0,-0.074368,0.028141977,0.12752675,-0.071242794
2567.0,-0.08272,0.06189331,0.15957625,-0.035789635
2568.0,-0.090263,0.044027977,0.14310336,-0.055047415
2569.0,-0.096088,-0.033268,0.07278691,-0.13932292
2570.0,-0.09952,-0.07668301,0.030935816,-0.18430182
2571.0,-0.10035,-0.11994908,-0.008335136,-0.23156303
2572.0,-0.099023,-0.10075066,0.022543445,-0.22404477
2573.0,-0.096243,-0.022420337,0.08413281,-0.12897348
2574.0,-0.092594,0.086583704,0.16538985,0.007777557
2575.0,-0.088336,0.12851141,0.21317162,0.04385121
2576.0,-0.083596,0.15090881,0.24336636,0.058451258
2577.0,-0.078185,0.15042147,0.24647954,0.0543634
2578.0,-0.072006,0.14182758,0.24105772,0.042597443
2579.0,-0.065501,0.13135226,0.2276503,0.03505422
2580.0,-0.05913,0.104265705,0.2020627,0.0064687207
2581.0,-0.0534,0.061786655,0.1572676,-0.033694286
2582.0,-0.048568,0.012188089,0.1069576,-0.082581416
2583.0,-0.044801,-0.027534425,0.06370572,-0.11877457
2584.0,-0.042295,-0.051999778,0.039914712,-0.14391427
2585.0,-0.04103,-0.0982835,0.0045767426,-0.20114374
2586.0,-0.040688,-0.117424786,-0.0140761435,-0.22077343
2587.0,-0.04077,-0.1678334,-0.06419788,-0.27146894
2588.0,-0.04077,-0.18688455,-0.08663536,-0.28713375
2589.0,-0.040616,-0.14770037,0.007827535,-0.30322826
2590.0,-0.040651,-0.076965995,0.059749506,-0.21368149
2591.0,-0.040874,-0.050664064,0.058311608,-0.15963973
2592.0,-0.041297,-0.021536263,0.09282989,-0.13590242
2593.0,-0.042155,-0.0012556143,0.10560714,-0.10811837
2594.0,-0.04272,0.016158538,0.12310496,-0.09078789
2595.0,-0.042526,0.03591386,0.14033774,-0.068510026
2596.0,-0.041951,0.042987116,0.14845705,-0.06248282
2597.0,-0.041394,0.013153445,0.12145588,-0.09514898
2598.0,-0.04117,-0.04264591,0.063469104,-0.14876091
2599.0,-0.041421,-0.054708023,0.04603448,-0.15545052
2600.0,-0.042371,0.031993672,0.13432086,-0.07033352
2601.0,-0.044408,0.0760455,0.20505412,-0.052963123
2602.0,-0.047844,0.0706509,0.20346552,-0.062163718
2603.0,-0.052561,0.023158072,0.14676294,-0.10044679
2604.0,-0.058388,-0.07085849,0.048642702,-0.19035968
2605.0,-0.065181,-0.13819596,-0.010529622,-0.2658623
2606.0,-0.072666,-0.18272229,-0.049063817,-0.31638074
2607.0,-0.080441,-0.1841234,-0.05056888,-0.31767792
2608.0,-0.088453,-0.16958967,-0.04109168,-0.29808766
2609.0,-0.096802,-0.16673984,-0.046345465,-0.2871342
2610.0,-0.10484,-0.16757098,-0.04526241,-0.28987956
2611.0,-0.11189,-0.12406415,-0.0067133904,-0.2414149
2612.0,-0.11802,0.022648055,0.11210115,-0.066805035
2613.0,-0.12368,0.0830409,0.1743348,-0.008253001
2614.0,-0.12899,0.066420265,0.15908682,-0.026246294
2615.0,-0.13338,-0.0064857868,0.08775972,-0.1007313
2616.0,-0.13617,-0.024378419,0.06759907,-0.11635591
2617.0,-0.13717,0.04227557,0.12968324,-0.0451321
2618.0,-0.13711,0.08397422,0.18537062,-0.017422192
2619.0,-0.13687,0.07218665,0.17531604,-0.030942746
2620.0,-0.13643,-0.03055013,0.07684543,-0.13794568
2621.0,-0.13524,-0.10283031,0.005851604,-0.21151224
2622.0,-0.13286,-0.13533121,-0.015685141,-0.2549773
2623.0,-0.12938,-0.017214471,0.07408994,-0.108518876
2624.0,-0.12595,0.05215566,0.15975857,-0.055447258
2625.0,-0.12375,0.073577285,0.18518944,-0.03803487
2626.0,-0.12247,0.054167986,0.15605997,-0.047723994
2627.0,-0.12126,-0.016036138,0.08697347,-0.11904575
2628.0,-0.12,-0.08345919,0.027485885,-0.19440427
2629.0,-0.11889,-0.13979328,-0.01896438,-0.26062217
2630.0,-0.11755,-0.16086125,-0.04509303,-0.27662948
2631.0,-0.11591,-0.19832961,-0.083528765,-0.31313047
2632.0,-0.11389,-0.23284592,-0.12351005,-0.3421818
2633.0,-0.11113,-0.19667102,-0.044263557,-0.34907848
2634.0,-0.10772,-0.1385955,0.019139066,-0.2963301
2635.0,-0.10397,-0.049453106,0.060084317,-0.15899053
2636.0,-0.099925,-0.0040182346,0.098947346,-0.10698381
2637.0,-0.095471,0.0070506,0.11230056,-0.09819935
2638.0,-0.089888,0.00032358593,0.10210477,-0.101457596
2639.0,-0.082479,0.029531589,0.12335506,-0.06429188
2640.0,-0.073688,0.11893709,0.1990795,0.03879468
2641.0,-0.064462,0.1518308,0.24311796,0.060543656
2642.0,-0.055496,0.1436133,0.23449948,0.052727103
2643.0,-0.046907,0.09104994,0.18483716,-0.0027372763
2644.0,-0.038391,0.04230419,0.13196999,-0.04736161
2645.0,-0.029876,0.04659553,0.13219032,-0.038999267
2646.0,-0.021822,0.06470769,0.15156734,-0.022151962
2647.0,-0.01494,0.0442013,0.13349774,-0.045095153
2648.0,-0.0095203,-0.044135958,0.04785596,-0.13612787
2649.0,-0.0051974,-0.07422865,0.022577755,-0.17103505
2650.0,-0.0012748,-0.1249449,-0.023976885,-0.22591293
2651.0,0.0026642,-0.13287379,-0.020514242,-0.24523333
2652.0,0.0063217,-0.09470443,0.03669437,-0.22610322
2653.0,0.0091524,0.007412107,0.1104343,-0.09561009
2654.0,0.01106,0.07985619,0.1620471,-0.0023347288
2655.0,0.012316,0.08093713,0.16645184,-0.004577577
2656.0,0.013615,0.041607715,0.13718936,-0.053973936
2657.0,0.015971,0.029897131,0.13133843,-0.07154417
2658.0,0.019458,0.10501588,0.18336937,0.026662402
2659.0,0.023332,0.13149191,0.21258113,0.05040271
2660.0,0.026642,0.14943214,0.25806272,0.040801555
2661.0,0.02885,0.13903628,0.24621856,0.031854004
2662.0,0.03038,0.097427964,0.19922294,-0.004367009
2663.0,0.032017,0.027685666,0.13012314,-0.07475181
2664.0,0.033784,-0.024508879,0.07767334,-0.1266911
2665.0,0.035245,0.01362724,0.10438023,-0.07712575
2666.0,0.035593,0.06646975,0.15445307,-0.021513559
2667.0,0.033965,0.062327664,0.15751465,-0.032859314
2668.0,0.0306,0.0081456825,0.09723278,-0.08094142
2669.0,0.026031,-0.013342076,0.07348176,-0.10016591
2670.0,0.020324,0.014788792,0.101744995,-0.07216741
2671.0,0.013296,0.042383566,0.14784858,-0.06308144
2672.0,0.0047945,0.030305205,0.13888766,-0.078277245
2673.0,-0.0051349,0.011028709,0.12025284,-0.098195426
2674.0,-0.016223,0.0010353876,0.11866855,-0.11659778
2675.0,-0.028272,-0.0042872694,0.12060267,-0.12917721
2676.0,-0.041225,-0.0124760205,0.12528378,-0.15023583
2677.0,-0.055012,-0.045341454,0.08237643,-0.17305934
2678.0,-0.069411,-0.1265552,-0.014824107,-0.2382863
2679.0,-0.084208,-0.19385917,-0.08770351,-0.30001485
2680.0,-0.099151,-0.17923255,-0.07972433,-0.27874076
2681.0,-0.11412,-0.12417831,-0.0006281212,-0.2477285
2682.0,-0.12914,-0.11268345,0.027160726,-0.25252762
2683.0,-0.14406,-0.1443863,-0.016266152,-0.27250648
2684.0,-0.15866,-0.16171381,-0.05864881,-0.2647788
2685.0,-0.17264,-0.18851978,-0.078690305,-0.29834926
2686.0,-0.1858,-0.21717162,-0.09721941,-0.33712384
2687.0,-0.19796,-0.14819396,-0.047366664,-0.24902125
2688.0,-0.20921,-0.065165535,0.024520546,-0.15485162
2689.0,-0.21977,-0.1054947,-0.015846714,-0.19514269
2690.0,-0.22938,-0.14173017,-0.04132916,-0.24213119
2691.0,-0.23754,-0.15633163,-0.050749093,-0.26191416
2692.0,-0.24396,-0.106453925,-0.0071111917,-0.20579666
2693.0,-0.24856,-0.01035275,0.06948345,-0.09018896
2694.0,-0.25206,0.030888079,0.11035434,-0.04857818
2695.0,-0.25487,-0.012060645,0.073199116,-0.0973204
2696.0,-0.25636,-0.05742994,0.035330154,-0.15019003
2697.0,-0.25582,-0.083922416,0.016741693,-0.18458652
2698.0,-0.25298,-0.06746555,0.033706553,-0.16863766
2699.0,-0.2481,-0.028876584,0.06669164,-0.12444481
2700.0,-0.24173,0.0043310933,0.096292496,-0.0876303
2701.0,-0.23408,0.03669544,0.13003275,-0.056641873
2702.0,-0.22488,0.033738445,0.12609756,-0.058620665
2703.0,-0.21384,0.03458199,0.13048269,-0.06131871
2704.0,-0.20077,0.03719388,0.13333997,-0.058952212
2705.0,-0.18576,0.04209363,0.14017007,-0.055982802
2706.0,-0.16907,0.05710974,0.15601988,-0.0418004
2707.0,-0.1509,0.104328044,0.19031826,0.018337823
2708.0,-0.1315,0.17710917,0.24641691,0.10780142
2709.0,-0.11133,0.18097918,0.26233864,0.0996197
2710.0,-0.09107,0.190984,0.2755282,0.10643981
2711.0,-0.071005,0.15748022,0.24120617,0.07375429
2712.0,-0.050885,0.10238117,0.18311548,0.021646865
2713.0,-0.030783,0.08449829,0.16115472,0.007841863
2714.0,-0.011261,0.11057288,0.189687,0.031458765
2715.0,0.0067615,0.11935825,0.20220447,0.036512025
2716.0,0.022583,0.11368399,0.20544606,0.021921925
2717.0,0.03607,0.09735096,0.19072267,0.0039792582
2718.0,0.047177,0.09480102,0.20050305,-0.0109010115
2719.0,0.055714,0.08965793,0.20344982,-0.02413395
2720.0,0.061413,0.079841614,0.21162982,-0.051946595
2721.0,0.064196,0.026856918,0.13715327,-0.083439425
2722.0,0.06407,-0.049783453,0.045961373,-0.14552829
2723.0,0.061234,-0.08335292,0.012012273,-0.17871812
2724.0,0.055793,-0.032598253,0.06419666,-0.12939316
2725.0,0.047726,-0.011503906,0.12287231,-0.14588012
2726.0,0.03704,-0.010570895,0.13582925,-0.15697105
2727.0,0.024027,-0.039200515,0.1007473,-0.17914833
2728.0,0.0091712,-0.10332805,0.022378847,-0.22903495
2729.0,-0.0071909,-0.14473426,-0.03635087,-0.25311765
2730.0,-0.024678,-0.17365189,-0.05918864,-0.28811514
2731.0,-0.042931,-0.1699839,-0.05784619,-0.2821216
2732.0,-0.061588,-0.16628207,-0.056399636,-0.2761645
2733.0,-0.080168,-0.15742698,-0.054921687,-0.25993228
2734.0,-0.098048,-0.13859542,-0.031467155,-0.24572368
2735.0,-0.11469,-0.11339172,-0.00015153736,-0.22663191
2736.0,-0.12989,-0.056912683,0.049567617,-0.16339299
2737.0,-0.1436,-0.022539344,0.07859628,-0.123674974
2738.0,-0.15545,-0.019646928,0.082036465,-0.12133032
2739.0,-0.16471,-0.017896961,0.078667805,-0.114461735
2740.0,-0.17065,-0.023828086,0.07632327,-0.12397945
2741.0,-0.17321,0.022233227,0.12550204,-0.08103558
2742.0,-0.17284,0.09683228,0.17949775,0.0141668245
2743.0,-0.16983,0.1280772,0.20592466,0.050229736
2744.0,-0.16455,0.15719835,0.24367672,0.07071998
2745.0,-0.15724,0.15499209,0.24317181,0.066812366
2746.0,-0.14762,0.11440382,0.19850077,0.030306876
2747.0,-0.1357,0.041526236,0.12671998,-0.04366751
2748.0,-0.1219,-0.020490618,0.077438,-0.11841923
2749.0,-0.10652,-0.04186053,0.062164508,-0.14588556
2750.0,-0.089922,-0.031618882,0.07547808,-0.13871585
2751.0,-0.072607,0.017131882,0.114558406,-0.08029465
2752.0,-0.055208,0.124048874,0.19778252,0.05031524
2753.0,-0.038375,0.15247521,0.23248753,0.07246289
2754.0,-0.022518,0.17235781,0.260225,0.08449061
2755.0,-0.0076638,0.15794422,0.24414095,0.07174749
2756.0,0.0063286,0.11425395,0.19607598,0.032431923
2757.0,0.01942,0.056880806,0.14016491,-0.026403297
2758.0,0.031583,-0.010264734,0.08675171,-0.10728117
2759.0,0.042904,-0.011091574,0.088806644,-0.110989794
2760.0,0.053603,-0.0689934,0.030255042,-0.16824183
2761.0,0.063558,-0.067217685,0.03959076,-0.17402613
2762.0,0.072337,-0.018398054,0.13190514,-0.16870123
2763.0,0.079967,0.0091534695,0.13614954,-0.1178426
2764.0,0.08683,0.057418875,0.16127917,-0.04644142
2765.0,0.092972,0.09611206,0.1911723,0.0010518134
2766.0,0.098643,0.14758179,0.23293728,0.062226295
2767.0,0.10423,0.19190452,0.26484883,0.1189602
2768.0,0.10975,0.2152902,0.2986736,0.1319068
2769.0,0.1147,0.22013396,0.30741107,0.13285683
2770.0,0.11883,0.1653666,0.24815029,0.08258293
2771.0,0.12249,0.09918412,0.1939907,0.004377529
2772.0,0.12609,0.07562274,0.1737712,-0.022525728
2773.0,0.12957,0.12743753,0.20969869,0.045176372
2774.0,0.13231,0.16543847,0.23808059,0.09279636
2775.0,0.13379,0.16702986,0.24409601,0.089963704
2776.0,0.13402,0.12492675,0.20410639,0.04574711
2777.0,0.13344,0.10863734,0.18730637,0.029968299
2778.0,0.13232,0.14417014,0.22653499,0.06180527
2779.0,0.13022,0.15813664,0.2648937,0.051379576
2780.0,0.12637,0.16812578,0.2947138,0.04153776
2781.0,0.12059,0.15743533,0.28431898,0.030551672
2782.0,0.11332,0.12961052,0.25069892,0.008522131
2783.0,0.10496,0.10416215,0.21908356,-0.010759264
2784.0,0.095214,0.076316915,0.1872582,-0.034624368
2785.0,0.083908,0.017405871,0.11817412,-0.08336237
2786.0,0.071109,-0.058860257,0.04303959,-0.1607601
2787.0,0.056899,-0.07994575,0.026431344,-0.18632284
2788.0,0.041776,-0.09854964,0.010063596,-0.20716289
2789.0,0.026262,-0.08396636,0.028804056,-0.19673678
2790.0,0.010617,-0.037888754,0.06696749,-0.142745
2791.0,-0.0052128,-8.692758e-05,0.099789254,-0.099963106
2792.0,-0.020976,0.031778745,0.12544571,-0.061888218
2793.0,-0.036155,0.11883155,0.19407564,0.04358747
2794.0,-0.050674,0.14120905,0.23370156,0.048716545
2795.0,-0.064698,0.1568741,0.2728826,0.040865593
2796.0,-0.078174,0.15005744,0.26843685,0.031678006
2797.0,-0.090581,0.12511766,0.23711887,0.013116449
2798.0,-0.10157,0.10787667,0.21783349,-0.0020801425
2799.0,-0.11147,0.10639541,0.23293225,-0.020141438
2800.0,-0.12063,0.102868155,0.25463343,-0.048897117
2801.0,-0.12925,0.05826106,0.20286506,-0.08634294
2802.0,-0.13745,-0.000622214,0.11977221,-0.12101664
2803.0,-0.14512,-0.018724594,0.10034256,-0.13779174
2804.0,-0.15194,-0.08998976,0.03016536,-0.21014488
2805.0,-0.1571,-0.13230203,0.014500514,-0.2791046
2806.0,-0.16066,-0.0910043,0.066144094,-0.24815269
2807.0,-0.16407,-0.035982538,0.08623621,-0.15820128
2808.0,-0.16766,0.012804253,0.12283443,-0.09722592
2809.0,-0.17053,0.052137908,0.15275958,-0.048483763
2810.0,-0.17198,0.107221454,0.19028968,0.024153225
2811.0,-0.17182,0.1456804,0.21916834,0.07219246
2812.0,-0.17054,0.16133134,0.23724525,0.085417435
2813.0,-0.16848,0.12865771,0.21084318,0.04647226
2814.0,-0.16558,0.08952662,0.17619683,0.0028564185
2815.0,-0.16157,0.084167324,0.17108513,-0.0027504861
2816.0,-0.15656,0.14033486,0.21458255,0.06608717
2817.0,-0.15104,0.17735186,0.2539864,0.10071734
2818.0,-0.14554,0.16564094,0.24045381,0.09082806
2819.0,-0.14004,0.11115569,0.191075,0.031236373
2820.0,-0.13404,0.057630125,0.1481311,-0.032870855
2821.0,-0.12709,0.04035163,0.13521346,-0.054510213
2822.0,-0.11915,0.035662256,0.13373059,-0.062406078
2823.0,-0.11055,0.06378758,0.15965442,-0.032079265
2824.0,-0.1016,0.10899496,0.19689575,0.021094173
2825.0,-0.092507,0.18319632,0.2518008,0.114591844
2826.0,-0.083499,0.15862893,0.2511068,0.066151045
2827.0,-0.075039,0.1764824,0.28994602,0.063018754
2828.0,-0.067358,0.1819529,0.29999083,0.06391494
2829.0,-0.060233,0.16581766,0.28022635,0.05140899
2830.0,-0.05329,0.13151583,0.24276462,0.02026704
2831.0,-0.047042,0.082606204,0.18092164,-0.015709244
2832.0,-0.041995,-0.004532523,0.099638976,-0.10870402
2833.0,-0.038254,-0.07716993,0.033850424,-0.18819028
2834.0,-0.035884,-0.104642764,0.0065427423,-0.21582827
2835.0,-0.03448,-0.13128167,-0.021564685,-0.24099866
2836.0,-0.033683,-0.12020258,-0.00017466396,-0.2402305
2837.0,-0.033715,-0.06724283,0.049763232,-0.1842489
2838.0,-0.034784,0.0050160377,0.107984744,-0.09795267
2839.0,-0.036668,0.011405328,0.11170406,-0.088893406
2840.0,-0.038639,-0.0037550412,0.09928132,-0.1067914
2841.0,-0.039724,-0.007840424,0.09610093,-0.111781776
2842.0,-0.039586,0.028205166,0.12984155,-0.07343122
2843.0,-0.03845,0.11604805,0.19418105,0.037915044
2844.0,-0.036626,0.16866753,0.23808211,0.09925295
2845.0,-0.034131,0.16982457,0.24299487,0.09665427
2846.0,-0.030765,0.13323493,0.20893036,0.057539508
2847.0,-0.026053,0.15622838,0.22806102,0.084395744
2848.0,-0.020024,0.18146676,0.26703873,0.09589479
2849.0,-0.013626,0.1947415,0.31117082,0.078312196
2850.0,-0.007777,0.19576147,0.328256,0.06326693
2851.0,-0.0027652,0.17875022,0.30798796,0.049512476
2852.0,0.0017203,0.13018696,0.24679586,0.013578057
2853.0,0.0057341,0.053656053,0.15441477,-0.047102664
2854.0,0.0087331,-0.02590442,0.08150916,-0.13331799
2855.0,0.010926,-0.07537113,0.036013886,-0.18675615
2856.0,0.012658,-0.12009968,-0.0064568073,-0.23374255
2857.0,0.013794,-0.116479196,-0.0025231913,-0.2304352
2858.0,0.014241,-0.07626,0.051311404,-0.2038314
2859.0,0.014024,-0.008314617,0.11694137,-0.13357061
2860.0,0.013234,0.07980074,0.17994604,-0.020344555
2861.0,0.012093,0.14175713,0.22146517,0.06204909
2862.0,0.010909,0.17529565,0.25204575,0.09854556
2863.0,0.0099786,0.17979273,0.2548646,0.10472085
2864.0,0.0096074,0.17436376,0.2521872,0.09654035
2865.0,0.009842,0.13188307,0.20853794,0.055228196
2866.0,0.01079,0.103062205,0.18050763,0.025616787
2867.0,0.012324,0.09439675,0.17381763,0.014975853
2868.0,0.014359,0.105378844,0.18104854,0.029709138
2869.0,0.01664,0.1161773,0.19076927,0.041585326
2870.0,0.018921,0.13047442,0.20428374,0.0566651
2871.0,0.021136,0.13491467,0.21220186,0.05762747
2872.0,0.023284,0.108426675,0.18245044,0.034402907
2873.0,0.025422,0.10627414,0.17750864,0.03503965
2874.0,0.027433,0.11801271,0.18966231,0.046363123
