x,muTest,muModel,p3sigmaModel,m3sigmaModel
2469.0,-0.0023042,-0.020885337,0.07158172,-0.11335239
2470.0,-0.020758,-0.0029947192,0.08922986,-0.09521929
2471.0,-0.038251,0.015460404,0.109944925,-0.07902412
2472.0,-0.054234,0.030321198,0.12452878,-0.06388639
2473.0,-0.068238,0.06332098,0.15694353,-0.030301578
2474.0,-0.07984,0.079344824,0.17356206,-0.014872417
2475.0,-0.088673,0.106196664,0.1996083,0.01278504
2476.0,-0.094417,0.12383025,0.21765924,0.030001275
2477.0,-0.096818,0.14120546,0.23332524,0.049085684
2478.0,-0.095746,0.16942288,0.25590038,0.08294536
2479.0,-0.091332,0.18997483,0.26893792,0.11101175
2480.0,-0.083679,0.20867866,0.27826774,0.13908958
2481.0,-0.073041,0.22647284,0.2920126,0.16093308
2482.0,-0.059729,0.22806865,0.29057452,0.16556278
2483.0,-0.044221,0.22981764,0.29806912,0.16156618
2484.0,-0.027117,0.23231988,0.3104623,0.15417746
2485.0,-0.0090303,0.23500727,0.31909305,0.15092151
2486.0,0.0094189,0.23274915,0.32654646,0.13895184
2487.0,0.027682,0.22320735,0.3315129,0.11490181
2488.0,0.04512,0.20745298,0.32178068,0.0931253
2489.0,0.061194,0.18915755,0.30850312,0.06981197
2490.0,0.075366,0.16491394,0.29179096,0.038036898
2491.0,0.087241,0.13825157,0.25782633,0.018676803
2492.0,0.096442,0.11634665,0.24056447,-0.007871158
2493.0,0.10262,0.07974255,0.1945928,-0.035107702
2494.0,0.10552,0.045168545,0.15645036,-0.06611326
2495.0,0.10502,0.00914648,0.11765344,-0.09936047
2496.0,0.10115,-0.04069225,0.05459472,-0.13597922
2497.0,0.094028,-0.08218254,0.004902765,-0.16926785
2498.0,0.083911,-0.11478505,-0.024713874,-0.20485623
2499.0,0.07109,-0.12361037,-0.028789744,-0.218431
2500.0,0.056056,-0.103406854,-0.011108093,-0.19570562
2501.0,0.039333,-0.08092633,0.011695616,-0.17354828
2502.0,0.0216,-0.057025965,0.035338525,-0.14939046
2503.0,0.0034567,-0.035348523,0.05652224,-0.12721929
2504.0,-0.014578,-0.024225533,0.069084965,-0.11753603
2505.0,-0.031826,-0.0015088432,0.09217267,-0.09519036
2506.0,-0.047719,0.020608222,0.11275037,-0.07153392
2507.0,-0.061804,0.041721325,0.135917,-0.05247434
2508.0,-0.073655,0.065821506,0.16103888,-0.02939587
2509.0,-0.082835,0.09127099,0.18825963,-0.0057176575
2510.0,-0.089076,0.11604149,0.2105101,0.021572866
2511.0,-0.092053,0.14113285,0.23184226,0.05042343
2512.0,-0.091666,0.1638289,0.2495751,0.078082696
2513.0,-0.087935,0.1841002,0.2633177,0.10488269
2514.0,-0.080988,0.20482147,0.27600348,0.13363944
2515.0,-0.071078,0.21698837,0.28142244,0.15255432
2516.0,-0.058467,0.21825346,0.28385633,0.1526506
2517.0,-0.043654,0.22351879,0.29207188,0.15496571
2518.0,-0.027201,0.22503659,0.30062324,0.14944994
2519.0,-0.0097463,0.22379589,0.31611723,0.13147454
2520.0,0.0080782,0.22189228,0.32355076,0.12023381
2521.0,0.025794,0.2112828,0.32117033,0.10139527
2522.0,0.042732,0.19680043,0.31363773,0.0799631
2523.0,0.058298,0.17710811,0.3031878,0.051028416
2524.0,0.072079,0.15688048,0.2822669,0.031494066
2525.0,0.083613,0.13426861,0.26161227,0.006924957
2526.0,0.092526,0.106880374,0.23052192,-0.016761161
2527.0,0.098449,0.073070906,0.19083989,-0.044698067
2528.0,0.10113,0.040726565,0.15195484,-0.070501715
2529.0,0.1005,-0.0030516316,0.10017582,-0.10627908
2530.0,0.096531,-0.04608776,0.04268798,-0.1348635
2531.0,0.089382,-0.09271134,-0.0012570024,-0.18416567
2532.0,0.079314,-0.11863623,-0.026348546,-0.21092391
2533.0,0.066619,-0.11240074,-0.019071318,-0.20573017
2534.0,0.051814,-0.096062794,-0.0022847876,-0.1898408
2535.0,0.035487,-0.07154499,0.026829429,-0.1699194
2536.0,0.018226,-0.058808066,0.03735798,-0.1549741
2537.0,0.00064376,-0.03306178,0.059595138,-0.1257187
2538.0,-0.016705,0.0023650143,0.09502775,-0.09029772
2539.0,-0.033209,0.018112322,0.11271965,-0.076495
2540.0,-0.048279,0.028077466,0.12473519,-0.068580255
2541.0,-0.061462,0.054891042,0.15292652,-0.043144435
2542.0,-0.072434,0.084188275,0.18494958,-0.01657302
2543.0,-0.080719,0.10708644,0.20543051,0.00874237
2544.0,-0.085932,0.12598234,0.2235526,0.028412089
2545.0,-0.08795,0.14948334,0.24434075,0.05462593
2546.0,-0.086644,0.16493559,0.2544979,0.07537328
2547.0,-0.082094,0.19181156,0.27097395,0.11264918
2548.0,-0.074431,0.21399058,0.28612617,0.141855
2549.0,-0.063924,0.22240369,0.28966045,0.15514693
2550.0,-0.050932,0.2231982,0.29393163,0.15246478
2551.0,-0.035948,0.22934891,0.3001967,0.15850112
2552.0,-0.019606,0.22739826,0.31060225,0.14419429
2553.0,-0.0025113,0.22630985,0.3164549,0.13616481
2554.0,0.014776,0.2099435,0.315276,0.10461101
2555.0,0.031696,0.19336225,0.3060863,0.08063819
2556.0,0.047582,0.17435391,0.29935956,0.04934825
2557.0,0.061968,0.14770862,0.26765054,0.027766697
2558.0,0.074395,0.12593187,0.25189382,-3.0070543e-05
2559.0,0.084483,0.098045886,0.21714102,-0.021049246
2560.0,0.091776,0.07021941,0.1868576,-0.04641877
2561.0,0.095989,0.03654794,0.14971282,-0.07661693
2562.0,0.097019,-0.005883771,0.09948377,-0.11125131
2563.0,0.094734,-0.04970663,0.045871228,-0.14528449
2564.0,0.089261,-0.09990486,-0.007278174,-0.19253154
2565.0,0.080759,-0.11960233,-0.027451165,-0.21175349
2566.0,0.069533,-0.09972284,-0.0056259558,-0.19381973
2567.0,0.056008,-0.0829255,0.009206176,-0.17505717
2568.0,0.040736,-0.055420518,0.035287656,-0.14612868
2569.0,0.024305,-0.04333063,0.048848953,-0.1355102
2570.0,0.0073483,-0.018320339,0.07488774,-0.11152841
2571.0,-0.0096064,-0.003908576,0.089418516,-0.097235665
2572.0,-0.025961,0.026312847,0.120075524,-0.06744982
2573.0,-0.041077,0.046756506,0.14377284,-0.05025983
2574.0,-0.054535,0.06271495,0.16086894,-0.035439044
2575.0,-0.065921,0.08416259,0.18618557,-0.01786039
2576.0,-0.074778,0.10908168,0.2085611,0.009602256
2577.0,-0.080779,0.12981172,0.22868618,0.030937254
2578.0,-0.083677,0.15224156,0.2454419,0.059041217
2579.0,-0.083343,0.17176776,0.25884455,0.08469094
2580.0,-0.079728,0.19457681,0.27450985,0.11464378
2581.0,-0.073015,0.21966864,0.2905712,0.14876607
2582.0,-0.06342,0.22392464,0.29237232,0.15547696
2583.0,-0.051291,0.22650516,0.29262125,0.16038907
2584.0,-0.037144,0.23145938,0.3030777,0.15984106
2585.0,-0.021553,0.23301734,0.3145869,0.15144777
2586.0,-0.0050576,0.23105885,0.32610586,0.13601184
2587.0,0.011721,0.22477998,0.32514718,0.12441277
2588.0,0.028184,0.21265598,0.31980658,0.10550538
2589.0,0.04377,0.19316894,0.3063783,0.079959586
2590.0,0.057906,0.17206812,0.2951312,0.04900503
2591.0,0.070211,0.14918672,0.27466124,0.023712173
2592.0,0.080228,0.12393896,0.24925232,-0.0013743937
2593.0,0.087579,0.092071645,0.20657328,-0.02242998
2594.0,0.091944,0.06068033,0.16991013,-0.04854948
2595.0,0.093111,0.0204408,0.12079477,-0.07991317
2596.0,0.091068,-0.028694388,0.06259604,-0.11998482
2597.0,0.085888,-0.073994495,0.016032137,-0.16402113
2598.0,0.077719,-0.1158437,-0.02394095,-0.20774645
2599.0,0.066843,-0.12070086,-0.024970248,-0.21643147
2600.0,0.053738,-0.09564562,0.006228745,-0.19751999
2601.0,0.038919,-0.07200957,0.026836604,-0.17085575
2602.0,0.023004,-0.05394049,0.04120958,-0.14909056
2603.0,0.0065685,-0.03699001,0.058210053,-0.13219008
2604.0,-0.0098576,-0.013333824,0.079930335,-0.10659799
2605.0,-0.025618,0.0043363567,0.09921202,-0.09053931
2606.0,-0.040171,0.029901003,0.12320152,-0.06339951
2607.0,-0.053039,0.04671299,0.14252631,-0.04910033
2608.0,-0.06382,0.07921508,0.17658275,-0.018152595
2609.0,-0.072126,0.10613394,0.20369518,0.008572698
2610.0,-0.077567,0.12790348,0.22575982,0.030047134
2611.0,-0.079907,0.15030374,0.2416737,0.05893378
2612.0,-0.079059,0.18003811,0.26512948,0.094946735
2613.0,-0.075055,0.1960364,0.2729693,0.119103506
2614.0,-0.068019,0.21771292,0.28399462,0.15143123
2615.0,-0.058219,0.21934631,0.28321603,0.1554766
2616.0,-0.046023,0.22328196,0.29129738,0.15526655
2617.0,-0.031924,0.22711302,0.30001473,0.15421131
2618.0,-0.01657,0.22313473,0.3072402,0.13902925
2619.0,-0.00050464,0.22397141,0.32392862,0.1240142
2620.0,0.015713,0.21389441,0.32527643,0.1025124
2621.0,0.031489,0.19715527,0.30851394,0.085796595
2622.0,0.04622,0.18207495,0.3043631,0.059786804
2623.0,0.059397,0.16173136,0.29061508,0.032847628
2624.0,0.070674,0.13158078,0.25512993,0.008031622
2625.0,0.079615,0.104430534,0.22644815,-0.017587088
2626.0,0.085784,0.069736026,0.1843034,-0.044831358
2627.0,0.088942,0.03212692,0.13858663,-0.07433279
2628.0,0.088989,-0.0031813136,0.10088181,-0.10724444
2629.0,0.08581,-0.052744728,0.03898366,-0.14447312
2630.0,0.079635,-0.09778476,-0.0073192045,-0.1882503
2631.0,0.070625,-0.080175705,0.008812644,-0.16916406
2632.0,0.05912,-0.082732774,0.0097538605,-0.17521942
2633.0,0.04564,-0.07025224,0.024517536,-0.16502202
2634.0,0.030745,-0.05830294,0.03898503,-0.1555909
2635.0,0.015051,-0.040847886,0.05513485,-0.13683063
2636.0,-0.00095733,-0.023793003,0.07086602,-0.11845203
2637.0,-0.016609,-0.00046031078,0.09322825,-0.094148874
2638.0,-0.031357,0.025139948,0.11691744,-0.06663754
2639.0,-0.044696,0.061651792,0.15354486,-0.03024127
2640.0,-0.056191,0.07609803,0.16866219,-0.016466118
2641.0,-0.065458,0.09670901,0.19198245,0.0014355779
2642.0,-0.072038,0.12177265,0.21650384,0.02704145
2643.0,-0.075693,0.14452805,0.23611599,0.052940093
2644.0,-0.076236,0.16660886,0.25288963,0.08032807
2645.0,-0.073647,0.19997515,0.27641407,0.12353623
2646.0,-0.068012,0.21899907,0.28824598,0.14975217
2647.0,-0.059532,0.22876453,0.29524437,0.1622847
2648.0,-0.048528,0.23201749,0.2967435,0.16729146
2649.0,-0.035496,0.23480906,0.3081547,0.16146342
2650.0,-0.021008,0.23424274,0.31721336,0.15127213
2651.0,-0.005625,0.23256175,0.32011294,0.14501058
2652.0,0.0101,0.22057806,0.32486865,0.11628747
2653.0,0.02559,0.20439194,0.31450135,0.09428252
2654.0,0.040221,0.18275215,0.29501972,0.07048458
2655.0,0.053525,0.15915982,0.276589,0.041730635
2656.0,0.065039,0.13515943,0.25766468,0.0126542
2657.0,0.074382,0.107633896,0.22820121,-0.012933426
2658.0,0.081131,0.0757278,0.1895715,-0.038115904
2659.0,0.084934,0.040982485,0.14405069,-0.06208571
2660.0,0.085682,-0.0032845489,0.09608107,-0.10265017
2661.0,0.083333,-0.05346481,0.036817547,-0.14374717
2662.0,0.077942,-0.099394895,-0.013841204,-0.1849486
2663.0,0.069723,-0.09665743,-0.00836537,-0.18494949
2664.0,0.059,-0.082682975,0.009195477,-0.17456143
2665.0,0.046223,-0.08531436,0.008888945,-0.17951767
2666.0,0.031955,-0.06239769,0.029931352,-0.15472673
2667.0,0.016857,-0.022289151,0.07107777,-0.11565607
2668.0,0.0013836,-0.01700959,0.07708089,-0.11110008
2669.0,-0.013883,0.00538955,0.0979817,-0.0872026
2670.0,-0.028303,0.02083878,0.1160621,-0.07438453
2671.0,-0.041402,0.056568574,0.15109426,-0.037957106
2672.0,-0.052725,0.07363615,0.17102262,-0.023750328
2673.0,-0.061887,0.09247749,0.1929662,-0.008011214
2674.0,-0.068467,0.12519322,0.2216723,0.028714143
2675.0,-0.072151,0.1497094,0.24230155,0.057117246
2676.0,-0.072798,0.16560058,0.2534613,0.07773985
2677.0,-0.070385,0.19486138,0.27318805,0.11653472
2678.0,-0.064936,0.22070113,0.28899336,0.1524089
2679.0,-0.056715,0.22380547,0.2919392,0.15567175
2680.0,-0.046031,0.2257559,0.291767,0.1597448
2681.0,-0.033347,0.22764044,0.30326414,0.15201673
2682.0,-0.019252,0.22965717,0.3161161,0.14319825
2683.0,-0.0043251,0.22507447,0.32238752,0.12776142
2684.0,0.010908,0.21330701,0.3188148,0.1077992
2685.0,0.025887,0.20283535,0.31448323,0.09118749
2686.0,0.03996,0.18507999,0.3032931,0.06686688
2687.0,0.052702,0.16585627,0.28966624,0.04204631
2688.0,0.063684,0.13550945,0.25935307,0.011665821
2689.0,0.072463,0.10703709,0.22149512,-0.0074209496
2690.0,0.078665,0.07176008,0.18680818,-0.043288022
2691.0,0.081951,0.032084703,0.13687813,-0.072708726
2692.0,0.082209,-0.01439139,0.08229923,-0.11108202
2693.0,0.079429,-0.06490042,0.02466932,-0.15447016
2694.0,0.073696,-0.103849046,-0.014737397,-0.1929607
2695.0,0.065209,-0.08929651,0.0016706139,-0.18026364
2696.0,0.054339,-0.07330731,0.020906232,-0.16752085
2697.0,0.041615,-0.07113127,0.025281988,-0.16754451
2698.0,0.027581,-0.049791414,0.044210818,-0.14379364
2699.0,0.012776,-0.029248225,0.062340274,-0.12083672
2700.0,-0.0022352,-0.018381659,0.07551749,-0.1122808
2701.0,-0.016862,0.026534885,0.1229196,-0.06984983
2702.0,-0.030527,0.041335452,0.13872086,-0.056049954
2703.0,-0.042773,0.061625995,0.16398153,-0.040729545
2704.0,-0.053212,0.09036218,0.19136919,-0.010644838
2705.0,-0.061356,0.113879085,0.21636754,0.011390626
2706.0,-0.066884,0.13423645,0.2336915,0.03478141
2707.0,-0.069494,0.15727447,0.24837542,0.066173516
2708.0,-0.06907,0.17910124,0.2635856,0.0946169
2709.0,-0.065645,0.20913501,0.2824629,0.13580713
2710.0,-0.059366,0.22426166,0.292189,0.15633433
2711.0,-0.05041,0.22694546,0.29451266,0.15937826
2712.0,-0.039203,0.23048092,0.3034993,0.15746254
2713.0,-0.026301,0.22927426,0.30677092,0.1517776
2714.0,-0.012226,0.22337772,0.3133421,0.13341333
2715.0,0.0024559,0.21825248,0.31371975,0.122785196
2716.0,0.017175,0.20430806,0.31599435,0.09262177
2717.0,0.031353,0.18705854,0.30585504,0.068262056
2718.0,0.04449,0.1657264,0.29281297,0.038639814
2719.0,0.05608,0.13878663,0.26163447,0.015938804
2720.0,0.06575,0.11562502,0.24836528,-0.017115243
2721.0,0.073056,0.08207672,0.1983774,-0.03422395
2722.0,0.077665,0.048691068,0.15863396,-0.06125183
2723.0,0.079344,0.004512079,0.10849504,-0.09947088
2724.0,0.078004,-0.042775214,0.05148685,-0.13703728
2725.0,0.073711,-0.09795975,-0.0031950548,-0.19272444
2726.0,0.066604,-0.116632655,-0.021887265,-0.21137804
2727.0,0.056981,-0.09400914,0.0003928393,-0.18841112
2728.0,0.045323,-0.08912888,0.006519079,-0.18477684
2729.0,0.032158,-0.07893943,0.0163211,-0.17419997
2730.0,0.018061,-0.060963064,0.034661204,-0.15658733
2731.0,0.0035207,-0.03157614,0.06214101,-0.12529328
2732.0,-0.010879,-0.016728219,0.07652286,-0.10997929
2733.0,-0.024521,0.00365478,0.09597322,-0.08866367
2734.0,-0.036926,0.036189932,0.13376544,-0.061385583
2735.0,-0.047709,0.05404774,0.15275544,-0.044659965
2736.0,-0.056379,0.082569465,0.1826272,-0.017488264
2737.0,-0.062554,0.11279361,0.21007636,0.015510857
2738.0,-0.065975,0.1402415,0.23260793,0.04787507
2739.0,-0.066427,0.16420023,0.24822001,0.08018045
2740.0,-0.063934,0.18396491,0.25975758,0.10817224
2741.0,-0.058544,0.20785443,0.27367753,0.14203136
2742.0,-0.050443,0.20983115,0.27892163,0.14074066
2743.0,-0.040055,0.21486977,0.28588992,0.14384963
2744.0,-0.027877,0.220391,0.3033262,0.13745582
2745.0,-0.014458,0.2155522,0.3083492,0.12275519
2746.0,-0.00030942,0.21139167,0.31447786,0.10830547
2747.0,0.014008,0.1947141,0.29871398,0.0907142
2748.0,0.0279,0.17886637,0.29546925,0.06226348
2749.0,0.04085,0.1615408,0.28789538,0.035186216
2750.0,0.052362,0.13291188,0.2572566,0.008567154
2751.0,0.062063,0.10633977,0.22637889,-0.013699345
2752.0,0.069501,0.07456241,0.18693697,-0.037812166
2753.0,0.074326,0.03850006,0.14730842,-0.07030831
2754.0,0.076291,-0.0051621073,0.097082675,-0.107406884
2755.0,0.075271,-0.053672798,0.03645432,-0.14379992
2756.0,0.071385,-0.10611796,-0.016449109,-0.1957868
2757.0,0.06469,-0.11158488,-0.020777777,-0.20239198
2758.0,0.055512,-0.11385982,-0.01724337,-0.21047626
2759.0,0.044285,-0.06252437,0.03192795,-0.1569767
2760.0,0.031561,-0.05402884,0.039656147,-0.14771383
2761.0,0.01792,-0.038983233,0.054878823,-0.13284528
2762.0,0.0038038,-0.0195312,0.074315436,-0.11337783
2763.0,-0.010153,0.00013006796,0.09522039,-0.09496026
2764.0,-0.023366,0.022337187,0.11937885,-0.07470448
2765.0,-0.035394,0.041437235,0.13866116,-0.055786688
2766.0,-0.045819,0.07772796,0.17649966,-0.02104374
2767.0,-0.054174,0.09975385,0.20025292,-0.0007452294
2768.0,-0.060075,0.12172515,0.2198053,0.023645006
2769.0,-0.063242,0.14295152,0.23831478,0.04758826
2770.0,-0.063468,0.17413908,0.26067537,0.08760278
2771.0,-0.060809,0.20365518,0.2796357,0.12767467
2772.0,-0.055311,0.21621959,0.28595898,0.1464802
2773.0,-0.047212,0.2225953,0.29024935,0.15494126
2774.0,-0.0369,0.22435045,0.29683688,0.15186402
2775.0,-0.024892,0.22618909,0.3131978,0.1391804
2776.0,-0.011752,0.22739649,0.32372743,0.13106556
2777.0,0.0020216,0.21738842,0.3191424,0.11563444
2778.0,0.015883,0.1995239,0.32095867,0.07808912
2779.0,0.029228,0.17875904,0.29933912,0.058178946
2780.0,0.041574,0.16107537,0.28384644,0.038304314
2781.0,0.052467,0.13737959,0.25964063,0.015118532
2782.0,0.061461,0.10825528,0.22593684,-0.009426281
2783.0,0.068167,0.07723253,0.18908298,-0.03461791
2784.0,0.072237,0.03701376,0.14266413,-0.06863662
2785.0,0.073471,-0.007068278,0.08879861,-0.102935165
2786.0,0.071805,-0.047588665,0.042619314,-0.13779664
2787.0,0.067276,-0.08325349,0.006617911,-0.17312488
2788.0,0.060062,-0.09902825,-0.0054966435,-0.19255987
2789.0,0.050543,-0.09817656,-0.00021862239,-0.19613451
2790.0,0.039177,-0.07598522,0.02026774,-0.17223819
2791.0,0.026532,-0.044887453,0.050191373,-0.13996628
2792.0,0.013085,-0.02992872,0.06618167,-0.1260391
2793.0,-0.00061918,-0.008347865,0.08707422,-0.10376996
2794.0,-0.013979,0.0027494107,0.09812025,-0.09262142
2795.0,-0.02645,0.03434076,0.13162383,-0.0629423
2796.0,-0.037604,0.06028477,0.15927666,-0.03870713
2797.0,-0.047032,0.08492406,0.18554597,-0.015697852
2798.0,-0.054253,0.10771933,0.21078198,0.0046566874
2799.0,-0.058986,0.13087758,0.23015422,0.03160096
2800.0,-0.060915,0.15552811,0.24547678,0.06557945
2801.0,-0.05994,0.17527592,0.2580639,0.09248792
2802.0,-0.056149,0.20488028,0.2748694,0.13489115
2803.0,-0.049671,0.21434866,0.28045306,0.14824426
2804.0,-0.040761,0.21963951,0.28877902,0.15050001
2805.0,-0.029905,0.22218661,0.30282044,0.14155276
2806.0,-0.017711,0.22668205,0.31360823,0.13975586
2807.0,-0.0046064,0.21981496,0.32160342,0.11802651
2808.0,0.0088718,0.2109278,0.322811,0.09904459
2809.0,0.022137,0.19226202,0.3006352,0.083888866
2810.0,0.03464,0.17253226,0.28506398,0.060000524
2811.0,0.04594,0.15079793,0.26634228,0.0352536
2812.0,0.055587,0.12311101,0.24471903,0.0015029907
2813.0,0.063144,0.09416458,0.21532387,-0.026994713
2814.0,0.068252,0.050007336,0.16437611,-0.064361446
2815.0,0.07064,0.0004118341,0.09935815,-0.09853449
2816.0,0.070199,-0.061349258,0.032850392,-0.1555489
2817.0,0.066914,-0.10777314,-0.012551747,-0.20299453
2818.0,0.060928,-0.12136844,-0.026771724,-0.21596515
2819.0,0.052464,-0.082507715,0.012569487,-0.17758492
2820.0,0.04202,-0.06877721,0.02763874,-0.16519317
2821.0,0.030115,-0.042877182,0.051202975,-0.13695735
2822.0,0.017297,-0.03795202,0.056805834,-0.13270988
2823.0,0.0040661,-0.012843258,0.0811423,-0.106828816
2824.0,-0.0090823,0.0035477588,0.09850493,-0.091409415
2825.0,-0.021517,0.0358002,0.13187599,-0.06027559
2826.0,-0.032819,0.060504217,0.15657239,-0.03556395
2827.0,-0.042526,0.08064895,0.17866376,-0.01736585
2828.0,-0.050205,0.10659279,0.20496295,0.008222625
2829.0,-0.055488,0.13136171,0.22806905,0.034654364
2830.0,-0.058077,0.15307605,0.24270809,0.06344402
2831.0,-0.057884,0.18986371,0.2675125,0.11221493
2832.0,-0.054889,0.21080601,0.28279185,0.13882017
2833.0,-0.049137,0.2222817,0.28975093,0.15481244
2834.0,-0.040954,0.22211659,0.29090196,0.15333122
2835.0,-0.030794,0.22196855,0.29717577,0.14676133
2836.0,-0.019156,0.21843992,0.30541414,0.1314657
2837.0,-0.0065915,0.20947872,0.31039327,0.10856416
2838.0,0.0064745,0.20074712,0.31636143,0.08513281
2839.0,0.019428,0.18494694,0.30434477,0.065549105
2840.0,0.031724,0.16236486,0.2807567,0.043972984
2841.0,0.042912,0.1440817,0.2666281,0.021535292
2842.0,0.052509,0.1174291,0.2360206,-0.0011623874
2843.0,0.060126,0.08337284,0.19926584,-0.03252016
2844.0,0.065386,0.048217393,0.15699261,-0.06055782
2845.0,0.067994,0.0039356314,0.10399678,-0.09612551
2846.0,0.067813,-0.049820732,0.04122669,-0.14086816
2847.0,0.06482,-0.08117804,0.010476001,-0.17283207
2848.0,0.059146,-0.10575001,-0.010763109,-0.20073691
2849.0,0.051061,-0.10058373,-0.003603503,-0.19756396
2850.0,0.041009,-0.08649544,0.016079433,-0.18907031
2851.0,0.029526,-0.068286344,0.032206036,-0.16877872
2852.0,0.017082,-0.053490892,0.044311926,-0.15129371
2853.0,0.0042276,-0.03397938,0.06154593,-0.12950468
2854.0,-0.0085268,-0.016930284,0.07929435,-0.11315492
2855.0,-0.020636,0.00627401,0.10533838,-0.092790365
2856.0,-0.031532,0.031367015,0.1311103,-0.06837627
2857.0,-0.040915,0.068691745,0.16919294,-0.03180945
2858.0,-0.048304,0.10031948,0.19792363,0.0027153417
2859.0,-0.053327,0.124296404,0.22064492,0.02794788
2860.0,-0.055713,0.15126911,0.24076521,0.061773002
2861.0,-0.055299,0.17867863,0.25846368,0.09889357
2862.0,-0.052142,0.20180228,0.2737227,0.12988187
2863.0,-0.046322,0.2090347,0.2765643,0.1415051
2864.0,-0.03818,0.21604472,0.29079178,0.14129767
2865.0,-0.028123,0.22054633,0.29899585,0.14209682
2866.0,-0.016705,0.2182169,0.3085537,0.12788011
2867.0,-0.0043639,0.21539281,0.31684434,0.11394128
2868.0,0.0083293,0.2019354,0.30540696,0.09846384
2869.0,0.020817,0.18353347,0.29404545,0.073021516
2870.0,0.032597,0.16623132,0.29243797,0.040024683
2871.0,0.043188,0.1444773,0.27540916,0.013545409
2872.0,0.052223,0.11220104,0.23559406,-0.011191972
2873.0,0.059247,0.08051382,0.19474272,-0.033715084
2874.0,0.063815,0.03949296,0.14377177,-0.06478585
2875.0,0.06575,-0.012411147,0.08200912,-0.10683142
2876.0,0.064937,-0.063450284,0.028733782,-0.15563434
2877.0,0.061388,-0.031085106,0.06303028,-0.1252005
2878.0,0.055242,-0.056371126,0.039869275,-0.15261152
2879.0,0.046849,-0.053213462,0.04398796,-0.15041488
2880.0,0.036666,-0.047884956,0.051954173,-0.14772409
2881.0,0.025203,-0.030214978,0.06771411,-0.12814407
2882.0,0.012959,-0.017527226,0.07795477,-0.113009214
2883.0,0.00042502,0.000513907,0.09707868,-0.09605087
2884.0,-0.011818,0.017114365,0.117044374,-0.08281565
2885.0,-0.023231,0.04028409,0.14017029,-0.05960211
2886.0,-0.033403,0.07068787,0.1700885,-0.028712764
